iter	Passed	Remaining
3231	21632	25220
3232	21639	25213
3233	21645	25206
3234	21651	25199
3235	21658	25192
3236	21665	25185
3237	21671	25178
3238	21678	25172
3239	21684	25165
3240	21691	25158
3241	21697	25151
3242	21704	25144
3243	21710	25137
3244	21717	25130
3245	21723	25123
3246	21730	25116
3247	21737	25110
3248	21743	25103
3249	21749	25096
3250	21756	25089
3251	21763	25082
3252	21770	25076
3253	21776	25069
3254	21783	25062
3255	21790	25056
3256	21796	25049
3257	21806	25045
3258	21812	25039
3259	21819	25032
3260	21826	25025
3261	21834	25020
3262	21843	25016
3263	21851	25011
3264	21858	25004
3265	21865	24998
3266	21872	24992
3267	21879	24985
3268	21885	24979
3269	21892	24972
3270	21899	24965
3271	21906	24959
3272	21913	24953
3273	21920	24946
3274	21927	24940
3275	21934	24933
3276	21941	24927
3277	21947	24920
3278	21954	24913
3279	21961	24907
3280	21968	24900
3281	21974	24893
3282	21981	24887
3283	21987	24880
3284	21994	24873
3285	22000	24866
3286	22007	24859
3287	22014	24852
3288	22020	24845
3289	22026	24838
3290	22033	24831
3291	22040	24825
3292	22046	24818
3293	22053	24811
3294	22059	24804
3295	22066	24797
3296	22072	24790
3297	22079	24784
3298	22085	24776
3299	22092	24769
3300	22098	24763
3301	22104	24755
3302	22111	24748
3303	22117	24741
3304	22123	24734
3305	22130	24727
3306	22136	24720
3307	22143	24714
3308	22150	24707
3309	22156	24700
3310	22162	24693
3311	22169	24686
3312	22176	24679
3313	22182	24672
3314	22189	24665
3315	22195	24658
3316	22202	24651
3317	22208	24645
3318	22215	24638
3319	22221	24631
3320	22228	24624
3321	22235	24617
3322	22241	24610
3323	22248	24604
3324	22254	24596
3325	22260	24589
3326	22267	24582
3327	22273	24576
3328	22280	24569
3329	22287	24563
3330	22294	24556
3331	22300	24549
3332	22307	24542
3333	22313	24535
3334	22319	24528
3335	22326	24521
3336	22332	24514
3337	22340	24508
3338	22347	24502
3339	22353	24495
3340	22360	24488
3341	22366	24481
3342	22372	24474
3343	22379	24467
3344	22385	24459
3345	22392	24453
3346	22398	24446
3347	22405	24439
3348	22411	24432
3349	22417	24425
3350	22424	24418
3351	22431	24412
3352	22438	24406
3353	22445	24399
3354	22451	24392
3355	22457	24385
3356	22463	24377
3357	22470	24370
3358	22476	24363
3359	22483	24356
3360	22489	24349
3361	22496	24343
3362	22502	24336
3363	22509	24329
3364	22516	24322
3365	22522	24316
3366	22529	24309
3367	22536	24303
3368	22542	24295
3369	22549	24289
3370	22555	24281
3371	22561	24274
3372	22568	24267
3373	22574	24260
3374	22581	24254
3375	22587	24247
3376	22593	24239
3377	22599	24232
3378	22606	24225
3379	22612	24218
3380	22619	24211
3381	22625	24204
3382	22631	24197
3383	22637	24189
3384	22644	24182
3385	22650	24175
3386	22656	24168
3387	22663	24161
3388	22669	24154
3389	22676	24147
3390	22682	24140
3391	22688	24133
3392	22695	24126
3393	22702	24120
3394	22708	24113
3395	22715	24106
3396	22721	24099
3397	22727	24092
3398	22734	24085
3399	22740	24078
3400	22746	24070
3401	22753	24064
3402	22759	24056
3403	22765	24049
3404	22772	24042
3405	22778	24035
3406	22785	24029
3407	22791	24022
3408	22800	24017
3409	22806	24010
3410	22815	24006
3411	22823	24000
3412	22830	23994
3413	22837	23987
3414	22843	23981
3415	22850	23974
3416	22857	23967
3417	22863	23960
3418	22870	23954
3419	22877	23948
3420	22884	23941
3421	22891	23935
3422	22898	23928
3423	22905	23922
3424	22912	23915
3425	22919	23909
3426	22926	23902
3427	22932	23895
3428	22938	23888
3429	22945	23882
3430	22951	23874
3431	22957	23867
3432	22964	23861
3433	22971	23854
3434	22977	23847
3435	22984	23840
3436	22990	23833
3437	22997	23826
3438	23003	23819
3439	23009	23812
3440	23016	23805
3441	23022	23798
3442	23030	23792
3443	23036	23785
3444	23043	23778
3445	23050	23772
3446	23056	23765
3447	23063	23758
3448	23069	23752
3449	23076	23745
3450	23083	23738
3451	23089	23732
3452	23096	23725
3453	23103	23718
3454	23109	23711
3455	23116	23704
3456	23122	23698
3457	23129	23691
3458	23135	23684
3459	23142	23677
3460	23149	23670
3461	23155	23664
3462	23162	23657
3463	23169	23650
3464	23175	23644
3465	23182	23637
3466	23188	23630
3467	23195	23623
3468	23202	23616
3469	23208	23609
3470	23215	23603
3471	23221	23596
3472	23228	23590
3473	23235	23583
3474	23242	23576
3475	23249	23570
3476	23255	23563
3477	23262	23556
3478	23268	23549
3479	23275	23542
3480	23281	23536
3481	23288	23529
3482	23295	23523
3483	23302	23516
3484	23309	23509
3485	23315	23502
3486	23322	23495
3487	23328	23488
3488	23334	23481
3489	23341	23474
3490	23347	23467
3491	23353	23460
3492	23360	23453
3493	23367	23447
3494	23374	23441
3495	23381	23435
3496	23388	23428
3497	23395	23422
3498	23401	23415
3499	23408	23408
3500	23415	23401
3501	23422	23395
3502	23428	23388
3503	23435	23381
3504	23441	23374
3505	23448	23367
3506	23454	23360
3507	23461	23354
3508	23467	23347
3509	23474	23340
3510	23480	23333
3511	23487	23326
3512	23493	23319
3513	23500	23313
3514	23506	23306
3515	23513	23299
3516	23519	23292
3517	23526	23285
3518	23533	23279
3519	23539	23272
3520	23546	23266
3521	23553	23259
3522	23560	23252
3523	23566	23245
3524	23573	23238
3525	23579	23231
3526	23586	23224
3527	23592	23218
3528	23599	23211
3529	23605	23204
3530	23613	23198
3531	23622	23194
3532	23630	23188
3533	23638	23183
3534	23646	23178
3535	23653	23171
3536	23660	23165
3537	23667	23158
3538	23673	23152
3539	23680	23145
3540	23686	23138
3541	23692	23130
3542	23699	23124
3543	23705	23117
3544	23712	23110
3545	23718	23103
3546	23725	23096
3547	23731	23089
3548	23738	23082
3549	23744	23075
3550	23750	23068
3551	23757	23061
3552	23763	23054
3553	23770	23047
3554	23776	23040
3555	23782	23033
3556	23793	23031
3557	23801	23025
3558	23809	23020
3559	23816	23013
3560	23823	23007
3561	23830	23000
3562	23837	22994
3563	23843	22987
3564	23850	22980
3565	23857	22974
3566	23864	22967
3567	23871	22961
3568	23878	22954
3569	23885	22948
3570	23892	22942
3571	23899	22936
3572	23906	22929
3573	23913	22922
3574	23920	22916
3575	23926	22909
3576	23934	22903
3577	23940	22897
3578	23947	22890
3579	23954	22883
3580	23960	22877
3581	23967	22870
3582	23974	22863
3583	23981	22857
3584	23987	22850
3585	23994	22843
3586	24000	22836
3587	24006	22829
3588	24012	22822
3589	24019	22815
3590	24026	22808
3591	24032	22801
3592	24039	22794
3593	24045	22788
3594	24052	22781
3595	24059	22774
3596	24065	22767
3597	24071	22760
3598	24078	22753
3599	24084	22746
3600	24090	22739
3601	24097	22732
3602	24104	22725
3603	24110	22719
3604	24117	22712
3605	24123	22705
3606	24129	22698
3607	24136	22691
3608	24143	22685
3609	24150	22678
3610	24156	22671
3611	24163	22664
3612	24169	22657
3613	24176	22651
3614	24182	22644
3615	24189	22637
3616	24195	22630
3617	24202	22623
3618	24208	22616
3619	24215	22610
3620	24222	22603
3621	24229	22596
3622	24235	22589
3623	24242	22583
3624	24248	22576
3625	24255	22569
3626	24261	22562
3627	24267	22555
3628	24274	22548
3629	24280	22541
3630	24286	22534
3631	24293	22527
3632	24300	22520
3633	24306	22514
3634	24313	22507
3635	24319	22500
3636	24326	22493
3637	24332	22486
3638	24339	22479
3639	24345	22473
3640	24352	22466
3641	24359	22459
3642	24365	22452
3643	24371	22445
3644	24378	22438
3645	24384	22431
3646	24390	22424
3647	24397	22417
3648	24404	22411
3649	24410	22404
3650	24417	22397
3651	24424	22390
3652	24430	22384
3653	24437	22377
3654	24444	22371
3655	24450	22364
3656	24457	22357
3657	24463	22350
3658	24469	22343
3659	24476	22336
3660	24482	22329
3661	24489	22322
3662	24495	22315
3663	24502	22308
3664	24507	22301
3665	24514	22294
3666	24520	22287
3667	24527	22280
3668	24534	22274
3669	24541	22267
3670	24547	22260
3671	24554	22254
3672	24561	22247
3673	24567	22240
3674	24574	22233
3675	24580	22227
3676	24587	22220
3677	24594	22213
3678	24600	22207
3679	24607	22200
3680	24614	22193
3681	24620	22186
3682	24627	22179
3683	24633	22172
3684	24639	22165
3685	24646	22159
3686	24653	22152
3687	24659	22145
3688	24666	22138
3689	24672	22131
3690	24679	22125
3691	24686	22118
3692	24692	22111
3693	24699	22104
3694	24705	22098
3695	24712	22091
3696	24718	22084
3697	24725	22077
3698	24731	22070
3699	24738	22064
3700	24745	22057
3701	24751	22050
3702	24758	22043
3703	24764	22037
3704	24773	22032
3705	24781	22026
3706	24792	22023
3707	24799	22017
3708	24806	22010
3709	24813	22004
3710	24820	21997
3711	24826	21990
3712	24833	21984
3713	24840	21977
3714	24847	21971
3715	24854	21965
3716	24862	21959
3717	24869	21953
3718	24876	21946
3719	24884	21940
3720	24891	21934
3721	24897	21927
3722	24905	21921
3723	24911	21914
3724	24918	21907
3725	24924	21901
3726	24931	21894
3727	24938	21887
3728	24944	21881
3729	24951	21874
3730	24958	21867
3731	24965	21861
3732	24972	21854
3733	24979	21848
3734	24985	21841
3735	24992	21835
3736	24999	21828
3737	25005	21821
3738	25012	21814
3739	25018	21807
3740	25025	21800
3741	25031	21794
3742	25038	21787
3743	25044	21780
3744	25051	21773
3745	25058	21767
3746	25064	21760
3747	25071	21753
3748	25078	21747
3749	25085	21740
3750	25091	21733
3751	25098	21726
3752	25104	21719
3753	25110	21712
3754	25117	21705
3755	25123	21698
3756	25130	21692
3757	25137	21685
3758	25143	21678
3759	25149	21671
3760	25156	21664
3761	25162	21657
3762	25169	21651
3763	25175	21644
3764	25182	21637
3765	25189	21630
3766	25195	21623
3767	25202	21617
3768	25208	21610
3769	25215	21603
3770	25221	21596
3771	25228	21590
3772	25235	21583
3773	25241	21576
3774	25248	21569
3775	25254	21562
3776	25261	21556
3777	25268	21549
3778	25275	21543
3779	25281	21536
3780	25288	21529
3781	25294	21522
3782	25300	21515
3783	25306	21508
3784	25313	21501
3785	25320	21494
3786	25326	21488
3787	25333	21481
3788	25339	21474
3789	25345	21466
3790	25352	21459
3791	25358	21452
3792	25365	21446
3793	25371	21439
3794	25377	21432
3795	25383	21425
3796	25390	21418
3797	25396	21411
3798	25403	21404
3799	25409	21397
3800	25416	21391
3801	25423	21384
3802	25430	21377
3803	25436	21370
3804	25442	21363
3805	25448	21356
3806	25455	21349
3807	25461	21342
3808	25467	21335
3809	25474	21328
3810	25481	21322
3811	25488	21315
3812	25494	21309
3813	25501	21302
3814	25507	21295
3815	25513	21288
3816	25520	21281
3817	25526	21274
3818	25533	21267
3819	25539	21260
3820	25546	21253
3821	25552	21246
3822	25559	21240
3823	25565	21233
3824	25572	21226
3825	25578	21219
3826	25584	21212
3827	25591	21205
3828	25598	21199
3829	25604	21192
3830	25611	21185
3831	25617	21178
3832	25624	21171
3833	25630	21165
3834	25637	21158
3835	25644	21151
3836	25650	21144
3837	25657	21138
3838	25663	21131
3839	25670	21124
3840	25676	21117
3841	25683	21111
3842	25690	21104
3843	25696	21097
3844	25703	21090
3845	25709	21083
3846	25716	21077
3847	25722	21070
3848	25729	21063
3849	25736	21056
3850	25742	21049
3851	25750	21044
3852	25758	21039
3853	25766	21032
3854	25773	21026
3855	25783	21022
3856	25789	21015
3857	25796	21008
3858	25803	21002
3859	25809	20995
3860	25816	20989
3861	25823	20982
3862	25830	20976
3863	25837	20969
3864	25845	20963
3865	25851	20956
3866	25858	20950
3867	25865	20944
3868	25872	20937
3869	25879	20931
3870	25886	20924
3871	25892	20917
3872	25899	20910
3873	25905	20903
3874	25912	20897
3875	25919	20890
3876	25926	20883
3877	25932	20877
3878	25939	20870
3879	25945	20863
3880	25952	20856
3881	25958	20849
3882	25965	20843
3883	25971	20836
3884	25978	20829
3885	25985	20822
3886	25991	20816
3887	25998	20809
3888	26004	20802
3889	26012	20796
3890	26018	20789
3891	26025	20782
3892	26031	20775
3893	26038	20768
3894	26044	20761
3895	26051	20755
3896	26057	20748
3897	26064	20741
3898	26070	20735
3899	26077	20728
3900	26083	20721
3901	26089	20714
3902	26096	20707
3903	26103	20700
3904	26109	20693
3905	26115	20686
3906	26122	20679
3907	26128	20673
3908	26136	20666
3909	26142	20659
3910	26148	20652
3911	26155	20645
3912	26161	20638
3913	26167	20632
3914	26174	20625
3915	26181	20619
3916	26188	20612
3917	26195	20605
3918	26201	20598
3919	26207	20591
3920	26214	20585
3921	26221	20578
3922	26228	20571
3923	26234	20565
3924	26240	20558
3925	26246	20551
3926	26253	20544
3927	26259	20537
3928	26266	20530
3929	26273	20523
3930	26279	20516
3931	26286	20510
3932	26292	20503
3933	26298	20496
3934	26305	20489
3935	26312	20482
3936	26318	20475
3937	26324	20468
3938	26331	20462
3939	26337	20455
3940	26344	20448
3941	26350	20441
3942	26356	20434
3943	26363	20427
3944	26369	20420
3945	26376	20413
3946	26382	20407
3947	26388	20399
3948	26395	20393
3949	26401	20386
3950	26408	20379
3951	26414	20372
3952	26420	20365
3953	26426	20358
3954	26433	20351
3955	26439	20344
3956	26446	20337
3957	26452	20330
3958	26459	20324
3959	26466	20317
3960	26472	20310
3961	26479	20304
3962	26486	20297
3963	26492	20290
3964	26498	20283
3965	26505	20276
3966	26512	20270
3967	26518	20263
3968	26525	20256
3969	26532	20250
3970	26539	20243
3971	26545	20236
3972	26552	20229
3973	26558	20223
3974	26565	20216
3975	26572	20209
3976	26578	20203
3977	26585	20196
3978	26591	20188
3979	26597	20182
3980	26604	20175
3981	26611	20169
3982	26618	20162
3983	26624	20155
3984	26631	20148
3985	26637	20142
3986	26644	20135
3987	26650	20128
3988	26656	20121
3989	26662	20114
3990	26669	20107
3991	26676	20100
3992	26682	20093
3993	26688	20086
3994	26695	20080
3995	26702	20073
3996	26708	20066
3997	26715	20059
3998	26721	20053
3999	26728	20046
4000	26737	20041
4001	26744	20035
4002	26752	20029
4003	26758	20022
4004	26765	20015
4005	26772	20009
4006	26780	20003
4007	26785	19995
4008	26792	19989
4009	26799	19982
4010	26806	19976
4011	26813	19969
4012	26820	19963
4013	26827	19956
4014	26833	19950
4015	26840	19943
4016	26848	19937
4017	26854	19930
4018	26861	19923
4019	26867	19916
4020	26874	19909
4021	26880	19902
4022	26886	19895
4023	26892	19889
4024	26899	19881
4025	26905	19875
4026	26912	19868
4027	26918	19861
4028	26925	19854
4029	26933	19849
4030	26941	19843
4031	26949	19837
4032	26956	19831
4033	26965	19826
4034	26972	19819
4035	26978	19813
4036	26985	19806
4037	26992	19799
4038	26998	19792
4039	27004	19785
4040	27010	19778
4041	27017	19771
4042	27023	19764
4043	27031	19758
4044	27037	19752
4045	27044	19745
4046	27051	19738
4047	27057	19731
4048	27064	19725
4049	27071	19718
4050	27077	19711
4051	27084	19704
4052	27090	19697
4053	27097	19691
4054	27103	19684
4055	27109	19677
4056	27116	19670
4057	27123	19664
4058	27129	19657
4059	27136	19650
4060	27142	19643
4061	27149	19636
4062	27155	19629
4063	27162	19623
4064	27168	19616
4065	27174	19609
4066	27181	19602
4067	27187	19595
4068	27194	19588
4069	27200	19581
4070	27207	19575
4071	27214	19568
4072	27220	19561
4073	27227	19554
4074	27233	19548
4075	27240	19541
4076	27246	19534
4077	27252	19527
4078	27259	19520
4079	27265	19513
4080	27272	19506
4081	27278	19499
4082	27285	19493
4083	27291	19486
4084	27298	19479
4085	27305	19473
4086	27311	19466
4087	27318	19459
4088	27324	19452
4089	27330	19445
4090	27336	19438
4091	27342	19431
4092	27349	19424
4093	27355	19417
4094	27362	19410
4095	27368	19404
4096	27375	19397
4097	27382	19390
4098	27388	19383
4099	27394	19376
4100	27401	19370
4101	27407	19363
4102	27414	19356
4103	27420	19349
4104	27427	19342
4105	27433	19336
4106	27440	19329
4107	27446	19322
4108	27452	19315
4109	27458	19307
4110	27464	19300
4111	27471	19294
4112	27477	19287
4113	27484	19280
4114	27490	19273
4115	27497	19266
4116	27503	19259
4117	27510	19253
4118	27516	19246
4119	27522	19239
4120	27528	19232
4121	27535	19225
4122	27541	19218
4123	27548	19211
4124	27555	19205
4125	27561	19198
4126	27568	19191
4127	27575	19184
4128	27581	19177
4129	27587	19171
4130	27594	19164
4131	27600	19157
4132	27607	19150
4133	27613	19143
4134	27620	19137
4135	27626	19130
4136	27632	19123
4137	27639	19116
4138	27645	19109
4139	27652	19102
4140	27658	19095
4141	27665	19088
4142	27671	19082
4143	27678	19075
4144	27684	19068
4145	27691	19061
4146	27697	19055
4147	27704	19048
4148	27713	19043
4149	27721	19037
4150	27728	19031
4151	27735	19024
4152	27742	19018
4153	27748	19011
4154	27755	19004
4155	27761	18997
4156	27771	18993
4157	27778	18986
4158	27784	18979
4159	27790	18972
4160	27797	18966
4161	27804	18959
4162	27811	18952
4163	27818	18946
4164	27825	18939
4165	27832	18933
4166	27838	18926
4167	27845	18920
4168	27853	18913
4169	27860	18907
4170	27866	18900
4171	27873	18893
4172	27879	18887
4173	27885	18880
4174	27892	18873
4175	27898	18866
4176	27905	18859
4177	27911	18852
4178	27917	18845
4179	27924	18839
4180	27931	18832
4181	27937	18825
4182	27944	18818
4183	27951	18812
4184	27957	18805
4185	27964	18798
4186	27970	18792
4187	27977	18785
4188	27982	18777
4189	27989	18770
4190	27995	18763
4191	28001	18756
4192	28008	18749
4193	28014	18743
4194	28021	18736
4195	28027	18729
4196	28033	18722
4197	28040	18715
4198	28047	18709
4199	28053	18702
4200	28060	18695
4201	28066	18688
4202	28073	18682
4203	28080	18675
4204	28087	18669
4205	28094	18662
4206	28100	18655
4207	28107	18648
4208	28113	18642
4209	28120	18635
4210	28126	18628
4211	28132	18621
4212	28139	18614
4213	28145	18607
4214	28151	18600
4215	28158	18594
4216	28165	18587
4217	28171	18580
4218	28178	18573
4219	28184	18567
4220	28190	18560
4221	28197	18553
4222	28203	18546
4223	28210	18539
4224	28216	18532
4225	28222	18525
4226	28229	18518
4227	28235	18512
4228	28241	18505
4229	28248	18498
4230	28255	18491
4231	28261	18485
4232	28268	18478
4233	28274	18471
4234	28281	18464
4235	28287	18457
4236	28294	18451
4237	28301	18444
4238	28307	18437
4239	28313	18430
4240	28320	18424
4241	28327	18417
4242	28333	18410
4243	28340	18403
4244	28347	18397
4245	28353	18390
4246	28359	18383
4247	28365	18376
4248	28372	18369
4249	28378	18362
4250	28384	18355
4251	28391	18348
4252	28398	18342
4253	28404	18335
4254	28411	18328
4255	28418	18322
4256	28424	18315
4257	28431	18308
4258	28437	18302
4259	28444	18295
4260	28451	18288
4261	28457	18281
4262	28463	18274
4263	28470	18267
4264	28476	18261
4265	28482	18254
4266	28489	18247
4267	28495	18240
4268	28502	18233
4269	28509	18227
4270	28514	18219
4271	28520	18212
4272	28527	18205
4273	28533	18198
4274	28539	18192
4275	28545	18185
4276	28552	18178
4277	28558	18171
4278	28564	18164
4279	28571	18157
4280	28577	18150
4281	28584	18143
4282	28590	18137
4283	28597	18130
4284	28604	18124
4285	28611	18117
4286	28617	18110
4287	28624	18103
4288	28630	18096
4289	28637	18090
4290	28643	18083
4291	28650	18076
4292	28657	18070
4293	28664	18063
4294	28670	18056
4295	28677	18050
4296	28683	18043
4297	28691	18037
4298	28699	18031
4299	28706	18025
4300	28713	18018
4301	28720	18012
4302	28727	18005
4303	28733	17998
4304	28740	17991
4305	28746	17984
4306	28753	17978
4307	28759	17971
4308	28769	17966
4309	28776	17960
4310	28783	17953
4311	28789	17946
4312	28796	17940
4313	28804	17934
4314	28811	17927
4315	28817	17920
4316	28823	17913
4317	28830	17907
4318	28836	17900
4319	28843	17893
4320	28850	17886
4321	28856	17879
4322	28862	17873
4323	28869	17866
4324	28875	17859
4325	28882	17852
4326	28889	17846
4327	28895	17839
4328	28902	17832
4329	28908	17825
4330	28914	17818
4331	28921	17811
4332	28927	17805
4333	28934	17798
4334	28940	17791
4335	28947	17784
4336	28953	17778
4337	28960	17771
4338	28966	17764
4339	28972	17757
4340	28978	17750
4341	28985	17743
4342	28991	17736
4343	28998	17730
4344	29005	17723
4345	29011	17716
4346	29017	17709
4347	29024	17702
4348	29030	17696
4349	29037	17689
4350	29043	17682
4351	29049	17675
4352	29056	17668
4353	29062	17662
4354	29069	17655
4355	29076	17648
4356	29083	17642
4357	29089	17635
4358	29096	17628
4359	29103	17622
4360	29109	17615
4361	29116	17608
4362	29123	17602
4363	29130	17595
4364	29137	17589
4365	29143	17582
4366	29150	17575
4367	29156	17568
4368	29163	17561
4369	29169	17555
4370	29176	17548
4371	29182	17541
4372	29189	17534
4373	29195	17527
4374	29201	17520
4375	29208	17514
4376	29215	17507
4377	29221	17501
4378	29228	17494
4379	29234	17487
4380	29241	17480
4381	29247	17473
4382	29253	17466
4383	29259	17459
4384	29266	17452
4385	29273	17446
4386	29279	17439
4387	29285	17432
4388	29292	17426
4389	29299	17419
4390	29305	17412
4391	29311	17405
4392	29318	17398
4393	29324	17391
4394	29331	17385
4395	29337	17378
4396	29344	17371
4397	29349	17364
4398	29356	17357
4399	29362	17350
4400	29369	17344
4401	29376	17337
4402	29383	17330
4403	29389	17324
4404	29396	17317
4405	29402	17310
4406	29408	17303
4407	29415	17296
4408	29421	17289
4409	29428	17283
4410	29434	17276
4411	29441	17269
4412	29448	17263
4413	29454	17256
4414	29461	17249
4415	29468	17243
4416	29474	17236
4417	29481	17229
4418	29487	17222
4419	29494	17216
4420	29500	17209
4421	29507	17202
4422	29513	17195
4423	29520	17189
4424	29526	17182
4425	29533	17175
4426	29540	17169
4427	29547	17162
4428	29553	17155
4429	29560	17149
4430	29566	17142
4431	29573	17135
4432	29579	17128
4433	29585	17121
4434	29592	17114
4435	29599	17108
4436	29606	17101
4437	29612	17095
4438	29619	17088
4439	29626	17081
4440	29632	17075
4441	29639	17068
4442	29646	17062
4443	29653	17055
4444	29660	17048
4445	29666	17042
4446	29675	17036
4447	29683	17030
4448	29690	17024
4449	29697	17017
4450	29705	17011
4451	29711	17004
4452	29718	16998
4453	29724	16991
4454	29731	16984
4455	29737	16977
4456	29745	16971
4457	29752	16965
4458	29759	16958
4459	29769	16953
4460	29776	16947
4461	29783	16940
4462	29790	16934
4463	29796	16927
4464	29803	16921
4465	29810	16914
4466	29817	16907
4467	29823	16900
4468	29830	16894
4469	29836	16887
4470	29843	16880
4471	29849	16874
4472	29856	16867
4473	29863	16860
4474	29869	16853
4475	29875	16846
4476	29882	16840
4477	29888	16833
4478	29895	16826
4479	29901	16819
4480	29908	16812
4481	29914	16806
4482	29921	16799
4483	29928	16792
4484	29934	16785
4485	29940	16779
4486	29947	16772
4487	29953	16765
4488	29959	16758
4489	29966	16751
4490	29972	16745
4491	29979	16738
4492	29986	16731
4493	29992	16724
4494	29998	16717
4495	30005	16711
4496	30012	16704
4497	30018	16697
4498	30024	16690
4499	30031	16684
4500	30037	16677
4501	30044	16670
4502	30050	16663
4503	30057	16657
4504	30063	16650
4505	30070	16643
4506	30076	16636
4507	30083	16629
4508	30089	16623
4509	30096	16616
4510	30102	16609
4511	30109	16602
4512	30115	16596
4513	30121	16589
4514	30128	16582
4515	30135	16575
4516	30141	16568
4517	30148	16562
4518	30154	16555
4519	30161	16548
4520	30168	16542
4521	30174	16535
4522	30181	16528
4523	30187	16521
4524	30194	16515
4525	30200	16508
4526	30207	16501
4527	30213	16494
4528	30220	16488
4529	30227	16481
4530	30233	16474
4531	30240	16468
4532	30248	16462
4533	30257	16456
4534	30265	16450
4535	30274	16445
4536	30281	16439
4537	30288	16432
4538	30295	16425
4539	30302	16419
4540	30309	16412
4541	30315	16406
4542	30322	16399
4543	30329	16392
4544	30336	16386
4545	30343	16379
4546	30349	16373
4547	30356	16366
4548	30363	16359
4549	30370	16353
4550	30377	16346
4551	30383	16340
4552	30390	16333
4553	30397	16326
4554	30404	16320
4555	30411	16313
4556	30417	16307
4557	30425	16300
4558	30432	16294
4559	30438	16287
4560	30445	16280
4561	30452	16274
4562	30459	16267
4563	30466	16261
4564	30472	16254
4565	30479	16247
4566	30486	16241
4567	30493	16234
4568	30500	16228
4569	30506	16221
4570	30513	16214
4571	30520	16208
4572	30527	16201
4573	30534	16195
4574	30541	16188
4575	30548	16181
4576	30554	16175
4577	30561	16168
4578	30568	16161
4579	30575	16155
4580	30582	16148
4581	30588	16142
4582	30595	16135
4583	30602	16129
4584	30609	16122
4585	30615	16115
4586	30622	16109
4587	30629	16102
4588	30635	16095
4589	30643	16089
4590	30650	16082
4591	30657	16076
4592	30664	16069
4593	30674	16065
4594	30682	16058
4595	30689	16052
4596	30696	16046
4597	30703	16039
4598	30710	16033
4599	30717	16026
4600	30724	16019
4601	30731	16013
4602	30739	16007
4603	30746	16000
4604	30753	15994
4605	30762	15988
4606	30769	15982
4607	30776	15975
4608	30783	15969
4609	30791	15963
4610	30797	15956
4611	30804	15950
4612	30811	15943
4613	30818	15936
4614	30825	15930
4615	30832	15923
4616	30839	15917
4617	30845	15910
4618	30852	15903
4619	30859	15897
4620	30866	15890
4621	30872	15884
4622	30879	15877
4623	30886	15870
4624	30893	15864
4625	30900	15857
4626	30906	15850
4627	30913	15844
4628	30920	15837
4629	30926	15830
4630	30933	15824
4631	30940	15817
4632	30947	15811
4633	30954	15804
4634	30961	15798
4635	30968	15791
4636	30974	15784
4637	30981	15777
4638	30987	15770
4639	30993	15764
4640	31000	15757
4641	31007	15750
4642	31014	15744
4643	31020	15737
4644	31027	15731
4645	31034	15724
4646	31041	15717
4647	31049	15711
4648	31056	15705
4649	31063	15698
4650	31069	15691
4651	31076	15685
4652	31083	15678
4653	31090	15671
4654	31096	15665
4655	31103	15658
4656	31110	15652
4657	31117	15645
4658	31124	15638
4659	31130	15632
4660	31137	15625
4661	31144	15618
4662	31150	15612
4663	31157	15605
4664	31164	15598
4665	31171	15592
4666	31177	15585
4667	31184	15578
4668	31191	15572
4669	31198	15565
4670	31205	15559
4671	31212	15552
4672	31219	15546
4673	31225	15539
4674	31232	15532
4675	31239	15526
4676	31246	15519
4677	31252	15512
4678	31259	15506
4679	31266	15499
4680	31273	15493
4681	31280	15486
4682	31286	15479
4683	31293	15473
4684	31300	15466
4685	31307	15459
4686	31314	15453
4687	31320	15446
4688	31327	15440
4689	31334	15433
4690	31340	15426
4691	31347	15419
4692	31354	15413
4693	31360	15406
4694	31366	15399
4695	31373	15392
4696	31380	15386
4697	31387	15379
4698	31394	15373
4699	31401	15366
4700	31408	15359
4701	31415	15353
4702	31421	15346
4703	31428	15340
4704	31435	15333
4705	31441	15326
4706	31448	15320
4707	31455	15313
4708	31462	15306
4709	31469	15300
4710	31476	15293
4711	31482	15287
4712	31489	15280
4713	31496	15273
4714	31503	15267
4715	31510	15260
4716	31516	15253
4717	31523	15247
4718	31530	15240
4719	31537	15234
4720	31544	15227
4721	31551	15220
4722	31558	15214
4723	31564	15207
4724	31571	15201
4725	31578	15194
4726	31585	15188
4727	31592	15181
4728	31599	15174
4729	31606	15168
4730	31613	15161
4731	31620	15155
4732	31627	15148
4733	31634	15142
4734	31641	15135
4735	31649	15129
4736	31658	15124
4737	31666	15118
4738	31673	15111
4739	31681	15105
4740	31687	15098
4741	31694	15092
4742	31701	15085
4743	31709	15079
4744	31716	15073
4745	31724	15066
4746	31731	15060
4747	31738	15053
4748	31745	15047
4749	31752	15040
4750	31762	15035
4751	31769	15029
4752	31777	15022
4753	31784	15016
4754	31790	15009
4755	31797	15002
4756	31804	14996
4757	31811	14989
4758	31818	14983
4759	31825	14976
4760	31832	14970
4761	31839	14963
4762	31846	14957
4763	31853	14950
4764	31860	14944
4765	31867	14937
4766	31874	14930
4767	31881	14924
4768	31888	14917
4769	31895	14911
4770	31902	14904
4771	31908	14897
4772	31915	14891
4773	31922	14884
4774	31929	14878
4775	31936	14871
4776	31942	14864
4777	31949	14857
4778	31956	14851
4779	31963	14844
4780	31970	14838
4781	31977	14831
4782	31984	14825
4783	31990	14818
4784	31997	14811
